url	comment	scores	type
https://www.youtube.com/watch?v=plTvQ1g59yM	Go team trees	[0.029057785868644714, 0.5570274591445923, 0.4139147102832794]	ENTERTAINMENT
https://www.youtube.com/watch?v=plTvQ1g59yM	Can anybody else relate that Chris is married and I'm just trying to be a homemaker?	[0.2910808324813843, 0.6571142077445984, 0.051805030554533005]	ENTERTAINMENT
https://www.youtube.com/watch?v=plTvQ1g59yM	Lol 1:43	[0.05099344253540039, 0.5539591312408447, 0.39504751563072205]	ENTERTAINMENT
https://www.youtube.com/watch?v=plTvQ1g59yM	That cup is a cup in a film and if you make 3 wish is nexd to that cup it will come to life in that film so it is just a cup inna film	[0.026323415338993073, 0.7071725130081177, 0.2665040194988251]	ENTERTAINMENT
https://www.youtube.com/watch?v=eKEs1KjvBPM	#2 is named Tropical Land and With Hotels and Spa,s and Shop,s and IT costs 120€ and 200€	[0.07226807624101639, 0.8632236123085022, 0.06450825929641724]	ENTERTAINMENT
https://www.youtube.com/watch?v=eKEs1KjvBPM	:Chris Doo Doo water	[0.060361944139003754, 0.8457711338996887, 0.09386688470840454]	ENTERTAINMENT
https://www.youtube.com/watch?v=eKEs1KjvBPM	No jeans in a pool for me. Although one time I went down a river wearing regular shoes...	[0.05869736149907112, 0.6990942358970642, 0.24220852553844452]	ENTERTAINMENT
https://www.youtube.com/watch?v=eKEs1KjvBPM	OI OI HEY IM FROM MALAYSIA 1:08	[0.028455626219511032, 0.8375046253204346, 0.1340397596359253]	ENTERTAINMENT
https://www.youtube.com/watch?v=eKEs1KjvBPM	Why is this pinned	[0.2868015468120575, 0.6723098754882812, 0.04088862985372543]	ENTERTAINMENT
https://www.youtube.com/watch?v=1hEECLG_ZWA	"""No Laugh"" Newsroom has a different connotation this time around, and I think it has something to do with how much of it was (IMPROVISE)."	[0.13154959678649902, 0.7085598111152649, 0.15989063680171967]	ENTERTAINMENT
https://www.youtube.com/watch?v=RGQEw2QXGbs	Robert Reich keeps sending me unsolicited videos through his youtube channel	[0.43087685108184814, 0.5193350911140442, 0.04978806525468826]	ENTERTAINMENT
https://www.youtube.com/watch?v=t0xELMdGYeU	Um, what? Are American hot dogs made from beef?	[0.36106130480766296, 0.6259602904319763, 0.012978390790522099]	ENTERTAINMENT
https://www.youtube.com/watch?v=xOToL-SSkKI	Ronaldo	[0.07194443047046661, 0.8167538642883301, 0.11130169034004211]	SPORTS
https://www.youtube.com/watch?v=xOToL-SSkKI	1.Messi 2.Pele 3.Maradona 4.Cruyff 5.Platini 6.R9 7.Beckanbauer 8.Gullit 9.Suarez 10.Best 1,000,000,000,000,000.Ronaldo	[0.026307296007871628, 0.8581148982048035, 0.11557793617248535]	SPORTS
https://www.youtube.com/watch?v=xOToL-SSkKI	Leooooo messi	[0.2517677843570709, 0.6465120315551758, 0.10172012448310852]	SPORTS
https://www.youtube.com/watch?v=xOToL-SSkKI	"Before you Farca-fans go scream Penaldo I want you to remember that he still has more goals than Messi EVEN without penalties! Before you cry ""tap-in!!"" I wan't you to search for Ronaldo top 10 goals on YouTube and I want you to remind me who scored La Liga's goal of the year last season and won the Puskas in 2008. Before you shout ""selfish"" I want you to look at who leads the assists in La Liga. Before you say ""can't pass"" I want you to consider the fact that Ronaldo has more keypasses pr. game than Messi. Before you cry ""diver"" I want you to take a look at your own squad and the likes of Alves, Pedro, Neymar, Busquets etc. p.s- im a chelsea fan and i think they're both equal but ronaldo deserves more credit than he gets"	[0.2475573718547821, 0.5922451019287109, 0.16019758582115173]	SPORTS
https://www.youtube.com/watch?v=xOToL-SSkKI	MESSI!!!	[0.12377367168664932, 0.5211214423179626, 0.355104923248291]	SPORTS
https://www.youtube.com/watch?v=lWQONFEHqpc	Whos watching in 2019😂😂😂	[0.09038534015417099, 0.8074713945388794, 0.10214322805404663]	SPORTS
https://www.youtube.com/watch?v=lWQONFEHqpc	i wonder how long it took messi to get his haircut	[0.21549473702907562, 0.7622621655464172, 0.022243062034249306]	SPORTS
https://www.youtube.com/watch?v=lWQONFEHqpc	Cristiano and Neymar, both had cosmetic work done. Bastian and Andres look the same, and everyone else just got hair cuts...or in Rooney's case...A hair transplant.	[0.33160051703453064, 0.621532142162323, 0.046867333352565765]	SPORTS
https://www.youtube.com/watch?v=QVjlbh0G39A	Man UTD - Bayern Munich 1999 ? 2-1in last 3 minutes?	[0.12131419777870178, 0.8424785137176514, 0.03620734065771103]	SPORTS
https://www.youtube.com/watch?v=Bp5YY_CIIio	thats not true... Btw I living in same state same like him	[0.3814006447792053, 0.5744582414627075, 0.04414115473628044]	SPORTS
https://www.youtube.com/watch?v=Bp5YY_CIIio	Zlatan + Pewdiepie = Beasts	[0.1266966462135315, 0.7885047793388367, 0.08479858934879303]	SPORTS
https://www.youtube.com/watch?v=Bp5YY_CIIio	I thought Zlatan liked Milan?	[0.24552834033966064, 0.7040122151374817, 0.050459347665309906]	SPORTS
https://www.youtube.com/watch?v=rGwxXjbYoUI	I know this was made in 2013 but, if it were made right now number one would be chicharito to madrid	[0.1165584847331047, 0.7921730875968933, 0.09126846492290497]	SPORTS
https://www.youtube.com/watch?v=AFC5RaH4xMg	but who won the game (rihanna's part)?	[0.13924458622932434, 0.8189166784286499, 0.04183878004550934]	SPORTS
https://www.youtube.com/watch?v=AFC5RaH4xMg	Anyone just randomly clicked “Most Popular”?	[0.14455342292785645, 0.7679674625396729, 0.08747904002666473]	SPORTS
https://www.youtube.com/watch?v=AFC5RaH4xMg	3:26 he gonna pull out the axe	[0.11478149145841599, 0.8298596739768982, 0.0553588904440403]	SPORTS
https://www.youtube.com/watch?v=AFC5RaH4xMg	1:23 WHO IS THIS	[0.13545744121074677, 0.7838558554649353, 0.08068671077489853]	SPORTS
https://www.youtube.com/watch?v=AFC5RaH4xMg	Lol when Drake was trying to be a coach😂😂😂	[0.07873588800430298, 0.6642071604728699, 0.2570570111274719]	SPORTS
https://www.youtube.com/watch?v=AFC5RaH4xMg	Nah Rihanna throws up the Illuminati symbol bih ain’t no rock symbol 😂	[0.39193210005760193, 0.5725341439247131, 0.03553367033600807]	SPORTS
https://www.youtube.com/watch?v=AFC5RaH4xMg	Pretty sure rihanna and the snake got it on after the game #snakeeffect 🐍	[0.03115829825401306, 0.8030600547790527, 0.16578170657157898]	SPORTS
https://www.youtube.com/watch?v=AFC5RaH4xMg	Diddy n jay z need to cheer up damn	[0.24485409259796143, 0.5937889218330383, 0.16135700047016144]	SPORTS
https://www.youtube.com/watch?v=AFC5RaH4xMg	0:39 Lol	[0.0897487998008728, 0.653908371925354, 0.25634273886680603]	SPORTS
https://www.youtube.com/watch?v=0gWxHFMog9w	What did Tyler say in 0:31 We same here? We Shame here? We Shane here?	[0.12172331660985947, 0.8491941690444946, 0.029082465916872025]	SPORTS
https://www.youtube.com/watch?v=0gWxHFMog9w	Who else is here to watch Cody foreshadow tingus pingus in the playoffs 7 years later	[0.09822894632816315, 0.8587943911552429, 0.0429767444729805]	SPORTS
https://www.youtube.com/watch?v=0gWxHFMog9w	Who is watching this vid in 2021? 👇	[0.017378678545355797, 0.8854164481163025, 0.0972047746181488]	SPORTS
https://www.youtube.com/watch?v=0gWxHFMog9w	Is it weird that I have watched them since 56 thousand subs and I only know one of there names	[0.3051760792732239, 0.6164647936820984, 0.07835926115512848]	SPORTS
https://www.youtube.com/watch?v=0gWxHFMog9w	“Why’s he wearing pants it’s like 110*” Video has 110 million views Coincidence I think not	[0.31171083450317383, 0.5709201693534851, 0.1173689141869545]	SPORTS
https://www.youtube.com/watch?v=0gWxHFMog9w	4:47 lol	[0.06337141990661621, 0.6068754196166992, 0.3297531306743622]	SPORTS
https://www.youtube.com/watch?v=0gWxHFMog9w	I remember when rage monster used to cost close to nothing instead of hundreds or thousands of dollars	[0.3431186378002167, 0.5964584946632385, 0.06042293831706047]	SPORTS
https://www.youtube.com/watch?v=0gWxHFMog9w	The rage monster	[0.362284779548645, 0.576120138168335, 0.06159505248069763]	SPORTS
https://www.youtube.com/watch?v=0gWxHFMog9w	Whos better at trickshots Like: nigahiga Comment: Dude Perfect	[0.06958386301994324, 0.586335301399231, 0.3440808355808258]	SPORTS
https://www.youtube.com/watch?v=0gWxHFMog9w	if u are watching November 2019 like it	[0.016404587775468826, 0.7511711716651917, 0.23242421448230743]	SPORTS
https://www.youtube.com/watch?v=uoDKtzjLS9k	If you look closely, Lebron didn't travel.	[0.20432806015014648, 0.7386521100997925, 0.05701986327767372]	SPORTS
https://www.youtube.com/watch?v=uoDKtzjLS9k	0:02 that laugh tho	[0.024920552968978882, 0.5147060751914978, 0.46037328243255615]	SPORTS
https://www.youtube.com/watch?v=uoDKtzjLS9k	I'm still waiting for him to do this in game.	[0.03850873187184334, 0.7195215821266174, 0.24196965992450714]	SPORTS
https://www.youtube.com/watch?v=psyCXr9uqaQ	Only people who have seen Climax can like this post	[0.05863025411963463, 0.7272098064422607, 0.21415995061397552]	FASHION & BEAUTY
https://www.youtube.com/watch?v=psyCXr9uqaQ	"""and no this ain't a purse, it's a SAT-CHEL"""	[0.32569319009780884, 0.5979159474372864, 0.07639092952013016]	FASHION & BEAUTY
https://www.youtube.com/watch?v=i0ZabxXmH4Y	You guys are still alive?	[0.06535301357507706, 0.8259541988372803, 0.10869285464286804]	HEALTH
https://www.youtube.com/watch?v=i0ZabxXmH4Y	Hi. People from the future tell me when it ends. Day: 26 Month: January Year: 2021 Time: 2:34pm	[0.041337013244628906, 0.8534412384033203, 0.10522173345088959]	HEALTH
https://www.youtube.com/watch?v=i0ZabxXmH4Y	Hi i bought some flower seeds. how to clean and disinfect my flower seeds and bulb? please help me...	[0.19996485114097595, 0.6787976622581482, 0.12123742699623108]	HEALTH
https://www.youtube.com/watch?v=9Tv2BVN_WTk	RP: You had to watch it for school.	[0.2055341750383377, 0.7312180399894714, 0.06324777007102966]	HEALTH
https://www.youtube.com/watch?v=Y6e_m9iq-4Q	i see floaters after bright light, like i stare at the sky and then at my floor, and they appear.	[0.019802242517471313, 0.7038792371749878, 0.2763184607028961]	HEALTH
https://www.youtube.com/watch?v=Y6e_m9iq-4Q	me: thinking I had floaters because I had bad vision me after watching this video: I knew it, I don't have bad vision	[0.3636411428451538, 0.5285406708717346, 0.10781805217266083]	HEALTH
https://www.youtube.com/watch?v=Y6e_m9iq-4Q	“Oh squiggly line in my eye fluid, I see you there lurking on the periphery of my vision.” -Stewie Griffin	[0.20981107652187347, 0.6941419243812561, 0.09604692459106445]	HEALTH
https://www.youtube.com/watch?v=Y6e_m9iq-4Q	Me peacefully looking at the Sky: Floaters: lmao no	[0.10951191931962967, 0.6918314695358276, 0.19865655899047852]	HEALTH
https://www.youtube.com/watch?v=Y6e_m9iq-4Q	I remembered seeing 5,000 floaters Is that normal-	[0.2987433671951294, 0.6292763352394104, 0.07198040932416916]	HEALTH
https://www.youtube.com/watch?v=Y6e_m9iq-4Q	It's called dust.	[0.23948459327220917, 0.7071199417114258, 0.05339549481868744]	HEALTH
https://www.youtube.com/watch?v=Y6e_m9iq-4Q	When I was small I tried to catch it once n I was asked what I was doing. I knew then that this is something only I can see. Since I can never touch it and moved along with my eyeball I thought may be they r germs in my eyes...	[0.36157917976379395, 0.5397642254829407, 0.09865660220384598]	HEALTH
https://www.youtube.com/watch?v=Y6e_m9iq-4Q	I use to see little blinking lights between my peripheral vision...what was that??	[0.22748349606990814, 0.732850968837738, 0.03966548293828964]	HEALTH
https://www.youtube.com/watch?v=Y6e_m9iq-4Q	I'm 19 years old...i see floaters on my left eye. I'll be back here in ten years to let you know what my condition is. See you in the future 👋	[0.14555607736110687, 0.6892032027244568, 0.16524066030979156]	HEALTH
https://www.youtube.com/watch?v=Y6e_m9iq-4Q	Who else felt they were the only one seeing it	[0.3049027621746063, 0.6548287272453308, 0.04026849567890167]	HEALTH
https://www.youtube.com/watch?v=Y6e_m9iq-4Q	But what is a floater. . .	[0.29208964109420776, 0.6694697141647339, 0.038440559059381485]	HEALTH
https://www.youtube.com/watch?v=Y6e_m9iq-4Q	So we actually see micro scopic things with in our eyes	[0.11094597727060318, 0.8247520327568054, 0.06430194526910782]	HEALTH
https://www.youtube.com/watch?v=Y6e_m9iq-4Q	THE REAL QUESTION IS HOW ARE WE SEEING THESE THINGS THAT OCCUR INSIDE THE EYE	[0.3996569514274597, 0.5609283447265625, 0.03941469267010689]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	Wait animals menstruate so do they also wear pads	[0.13495835661888123, 0.8306102752685547, 0.03443136811256409]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	IM GONNA START MY PERIOD IN 3 DAYS WTFFF	[0.036233630031347275, 0.6825805902481079, 0.28118574619293213]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	No it’s because Eve ate the dam apple	[0.45633766055107117, 0.5038381814956665, 0.03982410952448845]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	iam a boy, i have a few questions.... 1) does it hurt? 2) do you guys know when its going to happen? 3) is there like a certain amount that comes out or is it random? i wouldnt have asked it to a girl irl, but as this is internet i think its ok	[0.07844558358192444, 0.748433530330658, 0.17312084138393402]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	Girls on a period rn attendence here.	[0.0554121695458889, 0.9044680595397949, 0.04011974856257439]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	Dogs actually have period too....	[0.10117620974779129, 0.8485117554664612, 0.05031205713748932]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	Btw it’s okay to not want a baby Girly’s. We aren’t made just to have kids	[0.256043940782547, 0.5932889580726624, 0.15066716074943542]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	just unsubscribe lol	[0.2541346549987793, 0.6423808336257935, 0.10348449647426605]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	Right that down RIGHT THAT DOWN!	[0.23918133974075317, 0.5513585805892944, 0.20946013927459717]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	Trans men also have periods,just saying	[0.2457556426525116, 0.7245487570762634, 0.029695609584450722]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	wait, cats, dogs, horses don't have periods?!	[0.4416857957839966, 0.5267325639724731, 0.03158166632056236]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	Why man dont period?	[0.4573388397693634, 0.5240556597709656, 0.018605506047606468]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	Nobody: Literally no-one : Not even god : Pads when your opening one in a bathroom : CRRRRKKKSSKKKHHHSSSK	[0.422743558883667, 0.5037175416946411, 0.07353891432285309]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	Uterus is like a hopeful mother , who wants baby . But the plot is , she wants baby every month .	[0.19212251901626587, 0.6673620343208313, 0.14051544666290283]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	"""Monkeys, apes, bats, humans and possibly elephant shrews are probably the mammals that menstruate"" Our dog having her period right now: ""Hehe blood go smear on floor"""	[0.43425384163856506, 0.5242279767990112, 0.0415181964635849]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	I'm Only 10 I haven't got my period yet and my cousin did and my mam told me and I was crying I was so scared but my cousin says it doesn't hurt but I feel like it does and there's a lot of boys in my school so I don't want to get embarrassed	[0.19993489980697632, 0.5583065152168274, 0.24175862967967987]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	Me: sneeze* Periods: ORAORAORAORA	[0.27175474166870117, 0.6399345993995667, 0.08831064403057098]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	Who else is a guy	[0.2674545347690582, 0.6760650873184204, 0.05648026987910271]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	"Ha bunlar kendi kendine evrimlesti! Sizin yaratici olmadan yaptiginiz bilim degil ""masal""!"	[0.14858821034431458, 0.7351049780845642, 0.11630681902170181]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	Dont dogs go through menstruation? They go in heat.	[0.3333621025085449, 0.636435329914093, 0.030202509835362434]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	Is there any way for me to stop it?	[0.3851039707660675, 0.5958617925643921, 0.019034352153539658]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	When your a late bloomer and your watching this video... (me)	[0.20802253484725952, 0.6942921280860901, 0.09768543392419815]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	Seralbolo	[0.18179237842559814, 0.6469261050224304, 0.1712816059589386]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	But why every month though? Once a year is more than enough!	[0.061777036637067795, 0.5530526041984558, 0.3851703405380249]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	Why did I click this. I already know	[0.44526049494743347, 0.5037180781364441, 0.05102132633328438]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	i never knew animals too have that wow	[0.24998608231544495, 0.523659884929657, 0.22635392844676971]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	What about dogs?	[0.15174376964569092, 0.8054164052009583, 0.04283984377980232]	HEALTH
https://www.youtube.com/watch?v=x6DUOokXZAo	Barber: what cut do you want today? Me: Shave it all off. Barber: Why? Me: Watch this. Barber: Mother of god.	[0.3162192404270172, 0.6304207444190979, 0.053360115736722946]	HEALTH
https://www.youtube.com/watch?v=x6DUOokXZAo	I think a helpful analogy is thinking about a garden. What happens when you have bare soil? Weeds are the first to arrive. People see them as annoying, but really they serve a purpose to protect the bare soil. over time as a more diverse group of plants come in, they will replace the weeds to return to a healthy, balanced, diverse ecosystem. Yeast in your body is the same. If you are lacking the balanced microbial ecosystem, the yeast will come in and take over to protect the “bare soil”. So really, the answer to dandruff is to restore a balanced microbial ecosystem, not fight and destroy the yeast. They will just keep coming back. The million dollar question is how do you restore a balanced microbial ecosystem in and on your body. The things that have been most effective for me, after trying many, many things, were the basics. Sleep well, eat well, be active, get sunlight, reduce stress.	[0.19194000959396362, 0.5459614396095276, 0.2620985805988312]	HEALTH
https://www.youtube.com/watch?v=x6DUOokXZAo	No wonder this was an issue in my youth but not after puberty. I have cut down on dandruff shampoo and condition my hair afterwards with coconut oil which is a natural anti-fungi, anti-inflammatory, and I believe a mild anti-itch.	[0.08174720406532288, 0.5478397011756897, 0.3704131543636322]	HEALTH
https://www.youtube.com/watch?v=x6DUOokXZAo	"""Scalp was the oiliest skin of our body"" My face: 😬"	[0.1831493228673935, 0.5960902571678162, 0.22076044976711273]	HEALTH
https://www.youtube.com/watch?v=x6DUOokXZAo	"""Our scalp is one of the oiliest places in our body"" My oily face: hold my my oil America: did someone say oil?"	[0.32186660170555115, 0.5966945290565491, 0.08143875002861023]	HEALTH
https://www.youtube.com/watch?v=x6DUOokXZAo	"""[O]ur scalp is one of the oiliest places on our body..."" America: hey there"	[0.21674948930740356, 0.6499634385108948, 0.13328705728054047]	HEALTH
https://www.youtube.com/watch?v=x6DUOokXZAo	13 seconds ago and 19 viewers me: poggers	[0.09452751278877258, 0.8195640444755554, 0.08590835332870483]	HEALTH
https://www.youtube.com/watch?v=3_PYnWVoUzM	No one: My lung: *Beats so fast than normal because I haven't move awhile*	[0.22306588292121887, 0.5694671273231506, 0.20746701955795288]	HEALTH
https://www.youtube.com/watch?v=3_PYnWVoUzM	Find the hidden word in 2:56	[0.07974173873662949, 0.8581985831260681, 0.06205964833498001]	HEALTH
https://www.youtube.com/watch?v=3_PYnWVoUzM	Give me a better explanation channel then this. I 'll be waiting.	[0.33186739683151245, 0.5025346875190735, 0.16559790074825287]	HEALTH
https://www.youtube.com/watch?v=3_PYnWVoUzM	does nuttella count as nuts?	[0.17633196711540222, 0.8042672872543335, 0.019400814548134804]	HEALTH
https://www.youtube.com/watch?v=3_PYnWVoUzM	I've got another question for you TED-Ed: What happens during a headache?	[0.226788729429245, 0.7016254663467407, 0.07158590853214264]	HEALTH
https://www.youtube.com/watch?v=IzFObkVRSV0	Din Din ding ding du du ding ding ding (epic drum solo for like two seconds)	[0.051400236785411835, 0.7099795341491699, 0.23862020671367645]	HEALTH
https://www.youtube.com/watch?v=IzFObkVRSV0	Me coming here after talking about cbt with my therapist	[0.05121956765651703, 0.8898383975028992, 0.05894196033477783]	HEALTH
https://www.youtube.com/watch?v=IzFObkVRSV0	CBT-Cognal Behavioural Therapy So that's what they call it now....	[0.19951432943344116, 0.7517160177230835, 0.048769641667604446]	HEALTH
https://www.youtube.com/watch?v=IaQdv_dBDqM	And this is why the meningitis vaccine is important…	[0.08965659886598587, 0.578229546546936, 0.33211374282836914]	HEALTH
https://www.youtube.com/watch?v=IaQdv_dBDqM	Who is watching this during the Coronavirus epic. And tell himself Corona is nothing compared to this!	[0.329245388507843, 0.5039010643959045, 0.1668534129858017]	HEALTH
https://www.youtube.com/watch?v=IaQdv_dBDqM	They could've included more info on the viral and bacterial type	[0.09732076525688171, 0.832112729549408, 0.07056646049022675]	HEALTH
https://www.youtube.com/watch?v=yJoQj5-TIvE	Who here 2018?	[0.09765814244747162, 0.8516526222229004, 0.05068930238485336]	HEALTH
https://www.youtube.com/watch?v=yJoQj5-TIvE	"""...and human trials may begin as early as 2016"" Unless you vote Republican."	[0.4729057252407074, 0.5033063888549805, 0.02378789149224758]	HEALTH
https://www.youtube.com/watch?v=XxPqtWlZ9mU	Sheldon Cooper in a nutshell	[0.10960730910301208, 0.8479330539703369, 0.042459726333618164]	HEALTH
https://www.youtube.com/watch?v=Rh7s3gC_RXs	idk bout yall but im on round 20	[0.07248759269714355, 0.8767701983451843, 0.05074222758412361]	HEALTH
https://www.youtube.com/watch?v=JEizkwusd6Q	Breast feeding mother can use this? Piz answer	[0.25399526953697205, 0.7190377712249756, 0.026966892182826996]	HEALTH
https://www.youtube.com/watch?v=JEizkwusd6Q	Can we use any brand or just Bragg ones	[0.03706688433885574, 0.916659951210022, 0.046273231506347656]	HEALTH
https://www.youtube.com/watch?v=7o39NrSwfb8	Can we do cardio everyday Please comment	[0.008116872981190681, 0.8406661748886108, 0.15121692419052124]	Fitness
https://www.youtube.com/watch?v=7o39NrSwfb8	what the name of the song?	[0.07578711211681366, 0.8609765768051147, 0.0632362961769104]	Fitness
https://www.youtube.com/watch?v=F05fvnuF6iw	If he didn’t have his accent, he wouldn’t be the same	[0.44365745782852173, 0.5179784297943115, 0.03836408630013466]	Fitness
https://www.youtube.com/watch?v=F05fvnuF6iw	his eyes look different then they look in Lucifer?? idk he probs wears makeup	[0.16469219326972961, 0.7391514778137207, 0.09615632891654968]	Fitness
https://www.youtube.com/watch?v=F05fvnuF6iw	Someone tell him after training. Check your wings	[0.1674470156431198, 0.801411509513855, 0.031141484156250954]	Fitness
https://www.youtube.com/watch?v=F05fvnuF6iw	Lucifer: what do you desire 👹 Me: watching you working out😭 Lucifer: oh you got it What am i doin with my life its 4am😭😭	[0.36300569772720337, 0.5511252284049988, 0.08586905896663666]	Fitness
https://www.youtube.com/watch?v=F05fvnuF6iw	"Surprised he's actually natty, as opposed to 90% of Hollywood actors. Takes way longer to get in shape without HGH, testosterone, etc. And obviously natural athletes have a lower ""ceiling"" aka won't look like comic book characters."	[0.23617655038833618, 0.517686128616333, 0.24613724648952484]	Fitness
https://www.youtube.com/watch?v=F05fvnuF6iw	Everybody sees him as lucifer, and I see him as Gary from Miranda 😂	[0.03210735321044922, 0.6800094842910767, 0.28788307309150696]	Fitness
https://www.youtube.com/watch?v=F05fvnuF6iw	He's on trt. Nothing against it. But he's got exogenous hormones in him.	[0.22933870553970337, 0.6967594623565674, 0.07390189915895462]	Fitness
https://www.youtube.com/watch?v=F05fvnuF6iw	Why is the trainer toching the bar in The Bench press? And The arms in dB seated over head press? Otherwise it seams like good workouts, fokusing on form and not weight on the bar!	[0.24651770293712616, 0.6139421463012695, 0.13954021036624908]	Fitness
https://www.youtube.com/watch?v=JqJz_KNgXLw	This is El's brother?????	[0.23781102895736694, 0.7109429836273193, 0.0512460358440876]	Fitness
https://www.youtube.com/watch?v=JqJz_KNgXLw	Don’t forget he was one of the Head and Shoulders guys from Evolution	[0.026553083211183548, 0.730059027671814, 0.24338789284229279]	Fitness
https://www.youtube.com/watch?v=JqJz_KNgXLw	The weight lost isent throwing me off ...its the beard , dident recognized him	[0.1913435310125351, 0.6213385462760925, 0.18731792271137238]	Fitness
https://www.youtube.com/watch?v=JqJz_KNgXLw	He’s looking like a blackwater operator now	[0.17214740812778473, 0.7591938376426697, 0.06865869462490082]	Fitness
https://www.youtube.com/watch?v=JqJz_KNgXLw	Curious what kind of movie roles he's gonna get now or will he ever... now?	[0.1698199361562729, 0.8008503317832947, 0.029329773038625717]	Fitness
https://www.youtube.com/watch?v=jFk-L7Wcg0g	Is that the same man and said that you need to have the injection	[0.22809599339962006, 0.7513067722320557, 0.02059730887413025]	Fitness
https://www.youtube.com/watch?v=jFk-L7Wcg0g	Arnold legit put a whole egg in his protein shake dang lol	[0.2873710095882416, 0.6029967069625854, 0.10963226854801178]	Fitness
https://www.youtube.com/watch?v=jFk-L7Wcg0g	When Arnie first moved to London he was so broke he used to sleep on my uncle’s sofa. True story !	[0.3333066701889038, 0.510777473449707, 0.15591587126255035]	Fitness
https://www.youtube.com/watch?v=jFk-L7Wcg0g	Arnold: I'm health concious Also Arnold: I put schnaps and tequila in my protein	[0.007943805307149887, 0.5265495181083679, 0.4655066132545471]	Fitness
https://www.youtube.com/watch?v=jFk-L7Wcg0g	Beef and eggs built his body in his prime, barely no carbs except on cheat day. All Golden Era bodybuilders did that. I think he was joking around in this video.	[0.09802821278572083, 0.64792400598526, 0.25404778122901917]	Fitness
https://www.youtube.com/watch?v=jFk-L7Wcg0g	"""this is between us"" *VIDEO HAS 13 MIL VIEWS*"	[0.14074693620204926, 0.6873103976249695, 0.17194271087646484]	Fitness
https://www.youtube.com/watch?v=jFk-L7Wcg0g	Arnold in the 80's: Milk is for babies Arnold in 2020: Almond Milk and Tequila for gains.	[0.07629873603582382, 0.773786723613739, 0.14991451799869537]	Fitness
https://www.youtube.com/watch?v=jFk-L7Wcg0g	"Arnold: ""Hehehe this is between us ok dont tell anyone."" **literally 10 million people watching**"	[0.06721414625644684, 0.6497438549995422, 0.2830420136451721]	Fitness
https://www.youtube.com/watch?v=jFk-L7Wcg0g	"""How many life times would you need to achieve what Arnold has achieved...... I'm on my 3rd try at Rosetta stone!"" -Bill Burr"	[0.04413408041000366, 0.7328870892524719, 0.2229788601398468]	Fitness
https://www.youtube.com/watch?v=jFk-L7Wcg0g	Isn’t an egg put into the carton by hand or machine?? So wouldn’t it be dirty?	[0.41371458768844604, 0.5501523017883301, 0.036133263260126114]	Fitness
https://www.youtube.com/watch?v=hdopQDjNOaE	What about Legs - we don’t do that here	[0.4077787399291992, 0.5521682500839233, 0.04005296155810356]	Fitness
https://www.youtube.com/watch?v=hdopQDjNOaE	Lizard crawl - that’s how I leave most pubs.	[0.2132451981306076, 0.7095241546630859, 0.07723070681095123]	Fitness
https://www.youtube.com/watch?v=hdopQDjNOaE	Specific exercises aside, how much muscle mass did he gain in 3 months? Exercise is one component to #GAINZ, so it would be better to know how his exercise routine fit into diet regimen.	[0.08125204592943192, 0.8278995156288147, 0.09084848314523697]	Fitness
https://www.youtube.com/watch?v=r4MzxtBKyNE	I always feel like I'm still using a little bit of my lower back as I stand, even when I'm set like he is	[0.22677062451839447, 0.7157242894172668, 0.0575050413608551]	Fitness
https://www.youtube.com/watch?v=r4MzxtBKyNE	I don't go gym and I don't have weights at home so I deadlift my own bed that weighs I'd say a good 30kgs if I want more weight on it put my blanket and whatever on-top	[0.14386042952537537, 0.7095073461532593, 0.14663225412368774]	Fitness
